Binomial name
Ancylobacter multivorans
Devosia mishustinii
Bauldia consociata
Desulfonatronovibrio thiodismutans
Desulfonatronum thioautotrophicum
Longispora fulva
Pararobbsia alpina
Streptomyces coffeae
Desulfobotulus alkaliphilus
Desulfitispora alkaliphila
Novosphingobium aquiterrae
Chitinophaga ginsengihumi
Thermocladium modestius
Paralcaligenes ureilyticus
Paraburkholderia humisilvae
Methanogenium frigidum
Vitreoscilla filiformis
Pseudonocardia antimicrobica
Paraherbaspirillum soli
Halanaerobacter salinarius
Rhizobium vallis
Marisediminitalea aggregata
Chitinophaga eiseniae
Schaalia naturae
Desulfolutivibrio sulfodismutans
Thiomicrorhabdus chilensis
Mycoplasma spermatophilum
Halorubrum vacuolatum
Arsenophonus nasoniae
Sphaerotilus sulfidivorans
Streptococcus zalophi
Lentzea jiangxiensis
Tranquillimonas rosea
Robertmurraya beringensis
Zhongshania antarctica
Zhongshania guokunii
Aquimarina salinaria
Caproiciproducens galactitolivorans
Nocardioides korecus
Nocardioides scoriae
Carnimonas nigrificans
Sphingomonas xinjiangensis
Microbulbifer chitinilyticus
Hephaestia caeni
Tetragenococcus muriaticus
Grimontia marina
Propionibacterium cyclohexanicum
Flindersiella endophytica
Pseudonocardia eucalypti
Mucilaginibacter myungsuensis
Algoriphagus taeanensis
Oceanospirillum multiglobuliferum
Marinobacterium jannaschii
Allopseudospirillum japonicum
Oceanobacter kriegii
Marinospirillum minutulum
Marinospirillum megaterium
Oceanospirillum maris
Aquipuribacter nitratireducens
Halomonas daqiaonensis
Marinobacter daqiaonensis
Hymenobacter psychrophilus
Pseudomonas cedrina
Desulfobacter halotolerans
Propionivibrio pelophilus
Acidaminobacter hydrogenoformans
Campylobacter troglodytis
Vibrio hippocampi
Sunxiuqinia elliptica
Meiothermus cerbereus
Streptomyces thermoalcalitolerans
Hydrogenophaga flava
Constrictibacter antarcticus
Halomonas cibimaris
Thalassovita taeanensis
Paracoccus alkenifer
Kushneria phosphatilytica
Tistrella bauzanensis
Paracoccus caeni
Kaistella yonginensis
Pseudomonas composti
Shinella daejeonensis
Paracoccus stylophorae
Vibrio stylophorae
Thermoclostridium caenicola
Acetobacter pomorum
Mycolicibacterium hippocampi
Methermicoccus shengliensis
Thermosipho affectus
Halorussus rarus
Halobellus clavatus
Halogranum amylolyticum
Halogranum gelatinilyticum
Haloplanus aerogenes
Carboxydothermus islandicus
Nocardioides ginsengisegetis
Nocardioides panaciterrulae
Streptococcus fryi
Syntrophomonas sapovorans
Halarcobacter bivalviorum
Paenibacillus campinasensis
Actinomycetospora succinea
Actinomycetospora lutea
Actinomycetospora chibensis
Actinomycetospora straminea
Actinomycetospora chlora
Actinomycetospora cinnamomea
Streptomyces flaveus
Streptomyces niger
Streptomyces violens
Streptomyces eurocidicus
Streptomyces hiroshimensis
Streptomyces olivoverticillatus
Streptomyces roseoverticillatus
Streptomyces thioluteus
Vibrio plantisponsor
Amycolatopsis pithecellobii
Chitinimonas viridis
Breoghania corrubedonensis
Devosia enhydra
Prosthecomicrobium hirschii
Bauldia litoralis
Desulfocella halophila
Filomicrobium fusiforme
Ammoniphilus oxalaticus
Ammoniphilus oxalivorans
Streptomyces cuspidosporus
Streptomyces filipinensis
Streptomyces griseomycini
Peterkaempfera griseoplana
Streptomyces lanatus
Legionella waltersii
Cryobacterium arcticum
Paeniglutamicibacter cryotolerans
Halomarina oriensis
Branchiibius hedensis
Streptomyces amakusaensis
Streptomyces ardus
Streptomyces cinnabarinus
Streptomyces flavidovirens
Grimontia hollisae
Streptomyces lavendofoliae
Streptomyces lavenduligriseus
Streptomyces luridus
Streptomyces melanosporofaciens
Streptomyces orinoci
Streptomyces californicus
Kitasatospora purpeofusca
Streptomyces recifensis
Pseudonocardia mongoliensis
Pseudonocardia khuvsgulensis
Streptomyces sparsogenes
Streptomyces varsoviensis
Streptomyces violaceochromogenes
Arsenicicoccus piscis
Vibrio cincinnatiensis
Aquibium microcysteis
Psychromonas antarctica
Microbacterium keratanolyticum
Vibrio fluvialis
Yinghuangia aomiensis
Neorhizobium huautlense
Muribacter muris
Sporotomaculum hydroxybenzoicum
Desulfonatronum alkalitolerans
Sulfurospirillum alkalitolerans
Paludibacter jiangxiensis
Actinoalloteichus nanshanensis
Streptomyces antimycoticus
Streptomyces blastmyceticus
Streptomyces capoamus
Streptomyces chrestomyceticus
Streptomyces durhamensis
Streptomyces ehimensis
Streptomyces fimbriatus
Streptomyces gobitricini
Cytobacillus luteolus
Streptomyces iakyrus
Streptomyces inusitatus
Streptomyces lilacinus
Streptomyces longispororuber
Streptomyces longwoodensis
Streptomyces olivaceiscleroticus
Streptomyces pactum
Desulfonatronovibrio halophilus
Desulfurispira natronophila
Streptomyces purpurogeneiscleroticus
Streptomyces regensis
Streptomyces sulfonofaciens
Streptomyces werraensis
Rhodovulum iodosum
Rhodovulum robiginosum
Nonomuraea maritima
Candidimonas humi
Algoriella xinjiangensis
Vibrio diazotrophicus
Actinomadura hibisca
Bombiscardovia coagulans
Algoriphagus faecimaris
Paenibacillus ihumii
Rubellimicrobium roseum
Flavobacterium ginsenosidimutans
Chryseobacterium ginsenosidimutans
Halalkalibacter nanhaiisediminis
Ohtaekwangia koreensis
Ohtaekwangia kribbensis
Streptomyces echinoruber
Deinococcus murrayi
Tissierella carlieri
Terrimicrobium sacchariphilum
Halostagnicola alkaliphila
Clostridium polyendosporum
Pectobacterium cacticida
Erwinia mallotivora
Tsuneonella dongtanensis
Reichenbachiella faecimaris
Oxalicibacterium solurbis
Flavobacterium xanthum
Thiohalocapsa halophila
Thiocapsa rosea
Microbacterium terregens
Microbacterium terrae
Curtobacterium pusillum
Caulobacter henricii
Paraburkholderia denitrificans
Kofleria flava
Paracholeplasma vituli
Cohnella suwonensis
Caenimonas terrae
Sulfurisphaera ohwakuensis
Caulobacter mirabilis
Thomasclavelia cocleata
Luteimonas lutimaris
Desulfonatronovibrio magnus
Tindallia magadiensis
Corynebacterium hindlerae
Caldicoprobacter algeriensis
Rhodospira trueperi
Azomonas macrocytogenes
Azorhizophilus paspali
Azotobacter salinestris
Macrococcus equipercicus
Macrococcus bovicus
Catenisphaera adipataccumulans
Streptomyces lonarensis
Kordia periserrulae
Acinetobacter variabilis
Clostridium gelidum
Aquabacterium citratiphilum
Aquabacterium parvum
Aquabacterium commune
Legionella taurinensis
Flavobacterium chungnamense
Flavobacterium cheonanense
Flavobacterium cheonhonense
Flavobacterium koreense
Meniscus glaucopis
Pseudomonas flexibilis
Aliamphritea spongicola
Cyclobacterium jeungdonense
Terrihabitans soli
Jeotgalibaca dankookensis
Echinicola jeungdonensis
Herpetosiphon geysericola
Pseudonocardia rhizophila
Methanocalculus halotolerans
Stappia stellulata
Arthrobacter rhombi
Tannerella serpentiformis
Nitrosospira tenuis
Algicola bacteriolytica
Kroppenstedtia eburnea
Phytomonospora endophytica
Rubritalea halochordaticola
Amycolatopsis acidiphila
Nocardioides iriomotensis
Frondihabitans cladoniiphilus
Brenneria alni
Rubricoccus marinus
Agromyces subtropicus
Peribacillus endoradicis
Litoribacillus peritrichatus
Litorilituus sediminis
Actinobacillus hominis
Thermococcus pacificus
Actinobacillus lignieresii
Paracoccus methylarcula
Methylarcula terricola
Helcococcus ovis
Pseudonocardia spinosa
Actinobacillus seminis
Streptomyces phytophilus
Natroniella sulfidigena
Fredinandcohnia aciditolerans
Tessaracoccus bendigoensis
Thermococcus siculi
Sulfolobus yangmingensis
Kluyvera georgiana
Thermogemmatispora foliorum
Neomicrococcus lactis
Canicola haemoglobinophilus
Lederbergia graminis
Methylocaldum gracile
Methylocaldum szegediense
Methylocaldum tepidum
Antarctobacter heliothermus
Granulicella cerasi
Virgisporangium aliadipatigenens
Brevundimonas bacteroides
Brevundimonas variabilis
Maricaulis maris
Hyphomonas polymorpha
Sulfitobacter guttiformis
Sphaerotilus hippei
Primorskyibacter sedentarius
Acetoanaerobium noterae
Oceanibacterium hippocampi
Bacillus alkalicola
Billgrantia campisalis
Desulforamulus putei
Desulfofundulus luciae
Tepidamorphus gemmatus
Thermoanaerobacter sulfurophilus
Hymenobacter yonginensis
[Pasteurella] aerogenes
Bowmanella dokdonensis
Occidentia massiliensis
Streptomyces thermogriseus
Pasteurella canis
Rhodanobacter lindaniclasticus
Micropruina glycogenica
Mycoplasma miroungigenitalium
Mycoplasma miroungirhinis
Mycoplasma phocoenae
Peptoniphilus tyrrelliae
Peptoniphilus coxii
Salinigranum rubrum
Halorubellus litoreus
Halorubellus salinus
Natronoarchaeum rubrum
Pasteurella langaaensis
Balneatrix alpica
Neptunomonas naphthovorans
[Pasteurella] mairii
Aromatoleum diolicum
Vampirovibrio chlorellavorus
Rugamonas rubra
Thermocrinis ruber
Hymenobacter flocculans
Desulfobaculum senezii
Fusibacter paucivorans
Amycolatopsis coloradensis
Amycolatopsis sulphurea
Lactivibrio alcoholicus
Aromatoleum bremense
Aromatoleum petrolei
Hoylesella enoeca
Bifidobacterium stellenboschense
Lutibacter oricola
Ferribacterium limneticum
Litchfieldella rifensis
Duganella phyllosphaerae
Enterococcus rivorum
Roseibium denhamense
Sphaerisporangium krabiense
Thiophaeococcus fuscus
Clostridium acetireducens
Allgaiera indica
Acidiphilium acidophilum
Nitrospirillum iridis
Cellulophaga fucicola
Mycoplasmopsis gallopavonis
Mycoplasmopsis iners
Thermobacillus xylanilyticus
Mycetocola tolaasinivorans
Mycetocola saprophilus
Mycetocola lacteus
Shouchella hunanensis
Shouchella xiaoxiensis
Haloplanus litoreus
Actinoplanes capillaceus
Acidiphilium iwatense
Mucilaginibacter boryungensis
Acidipila rosea
Fusobacterium animalis
Cellulomonas persica
Cellulomonas iranensis
Methanocalculus alkaliphilus
Caldivirga maquilingensis
Helicobacter typhlonius
Novosphingobium rosa
Thiorhodovibrio winogradskyi
Bisbaumannia pacifica
Craurococcus roseus
Paracraurococcus ruber
Segatella albensis
Robertmurraya siralis
Fusobacterium naviforme
Paenibacillus lentimorbus
Paracidovorax anthurii
Coenonia anatina
Bifidobacterium merycicum
Bifidobacterium ruminantium
Streptomyces thermocoprophilus
Allorhizobium undicola
Alterococcus agarolyticus
Mycoplasmoides alvi
Paenibacillus ehimensis
Celeribacter arenosi
Desulfurella multipotens
Desulfurella kamchatkensis
Desulfurella propionica
Halomonas stenophila
Sphaerisporangium siamense
Denitrobacterium detoxificans
Erwinia oleae
Flavitalea populi
Sutcliffiella halmapala
Alkalihalobacillus pseudalcaliphilus
Actinomadura livida
Aquaspirillum polymorphum
Curvibacter delicatus
Hyphomonas adhaerens
Hyphomonas hirschiana
Hyphomonas johnsonii
Hyphomonas neptunium
Hyphomonas oceanitis
Hyphomonas rosenbergii
Solidesulfovibrio burkinensis
Solidesulfovibrio alcoholivorans
Eubacterium aggregans
Methanofollis tationis
Desulfovibrio aminophilus
Aminobacterium mobile
Pluralibacter pyrinus
Lactobacillus selangorensis
Mycolicibacterium elephantis
Prosthecomicrobium pneumaticum
Kitasatospora cheerisanensis
Methylocella palustris
Maridesulfovibrio zosterae
Paracoccus pantotrophus
Anaerosinus glycerini
Anaeroarcus burkinensis
Cupriavidus gilardii
Thiolamprovum pedioforme
Liquorilactobacillus nagelii
Thauera mechernichensis
Desemzia incerta
Pragia fontium
Buttiauxella brennerae
Buttiauxella ferragutiae
Buttiauxella gaviniae
Buttiauxella izardii
Buttiauxella noackiae
Buttiauxella warmboldiae
Hyphomicrobium vulgare
Sulfitobacter mediterraneus
Xylanibacter brevis
Streptomyces armeniacus
Clostridium budayi
Clostridium nitritogenes
Roseospirillum parvum
Chondromyces lanuginosus
Chondromyces pediculatus
Chondromyces robustus
Cystobacter ferrugineus
Archangium minus
Corallococcus exiguus
Companilactobacillus paralimentarius
Chlamydia suis
Luteimonas mephitis
Desulfonispora thiosulfatigenes
Nonomuraea longicatena
Formivibrio citricus
Propionivibrio dicarboxylicus
Succinivibrio dextrinosolvens
Methanobacterium thermaggregans
Hyphomicrobium methylovorum
Clostridium aceticum
Clostridium thermosuccinogenes
Propionispira arboris
Syntrophococcus sucromutans
Gemella bergeri
Thermococcus aegaeus
Agrococcus citreus
Clostridium frigidicarnis
Umezawaea tangerina
Mycobacterium botniense
Fusobacterium perfoetens
Mannheimia granulomatis
Mannheimia varigena
Orenia salinaria
Fusobacterium simiae
Methylomonas scandinavica
Mycolicibacterium monacense
Fusobacterium necrogenes
Bacteroides acidifaciens
Aliidiomarina haloalkalitolerans
Caldilinea tarbellica
Alkalispirillum mobile
Mycolicibacterium brumae
Hydrogenophilus hirschii
Hyphomonas jannaschiana
Nocardioides panzhihuensis
Arenibacter latericius
Thermodesulfovibrio aggregans
Malikia spinosa
[Pseudomonas] boreopolis
Mucilaginibacter ginsenosidivorax
Pectinatus frisingensis
Mesomycoplasma dispar
Salimicrobium halophilum
Neobacillus niacini
Roseospira mediosalina
Sutcliffiella zhanjiangensis
Aureibacter tunicatorum
Ruminobacter amylophilus
Ectothiorhodospira magna
Porphyromonas pogonae
Thermoproteus thermophilus
Vulcanisaeta thermophila
Nocardioides aurantiacus
Salinicoccus sesuvii
Pseudomonas cannabina
Lacihabitans soyangensis
Pectinatus cerevisiiphilus
Selenomonas lacticifex
Propionispira paucivorans
Desulfosoma profundi
Halovenus rubra
Halohasta litorea
Haloplanus ruber
Helicobacter mesocricetorum
Snuella lapsa
Algibacter pectinivorans
Nonlabens agnitus
Aquimarina addita
Poseidonocella pacifica
Poseidonocella sedimentorum
Shivajiella indica
Metamycoplasma neophronis
Arcobacter defluvii
Methylopila henanensis
Rhabdothermus arcticus
Ruoffia tabacinasalis
Aerococcus christensenii
Photobacterium sanguinicancri
Hutsoniella sourekii
Hymenobacter glaciei
Flavobacterium chungbukense
Megalodesulfovibrio gigas
Acetatifactor muris
Aliidiomarina minuta
Photorhabdus heterorhabditis
Kitasatospora cineracea
Thermus antranikianii
Pseudoalteromonas xiamenensis
Agromyces luteolus
Agromyces rhizosphaerae
Agromyces bracchium
Mageeibacillus indolicus
Desulfotomaculum varum
Plasticicumulans acidivorans
Desulfobotulus sapovorans
Luteococcus peritonei
Minicystis rosea
Jahnella thaxteri
Nannocystis pusilla
Polyangium fumosum
Polyangium sorediatum
Polyangium spumosum
Zhongshania borealis
Leptothrix discophora
Pontibacter soli
Actinacidiphila yeochonensis
Saccharopolyspora thermophila
Colwellia demingiae
Colwellia psychrotropica
Rubrimonas cliftonensis
Aquamicrobium lusatiense
Natronincola histidinovorans
Aromatoleum toluolicum
Moraxella canis
Moraxella caprae
Moraxella lincolnii
Thermosipho japonicus
Thiomargarita namibiensis
Pseudonocardia hispaniensis
Nonlabens ulvanivorans
Peptoniphilus methioninivorax
Desulfocastanea catecholica
Desulfomicrobium macestii
Desulfobacula phenolica
Desulfobacterium indolicum
Pseudoroseomonas musae
Rhodococcus trifolii
Branchiibius cervicis
Necropsobacter rosorum
Salimicrobium salexigens
Thermococcus waiotapuensis
Actinokineospora spheciospongiae
Rubrobacter aplysinae
Streptomyces dysideae
Acrocarpospora pleiomorpha
Spirochaeta psychrophila
Arcobacter ellisii
Desulforhopalus singaporensis
Actinomycetospora callitridis
Salinimonas lutimaris
Faecalicoccus acidiformans
Clostridium akagii
Nitrosomonas marina
Halobacteroides elegans
Legionella beliardensis
Aromatoleum toluvorans
[Mycoplasma] anseris
Metamycoplasma cloacale
Metamycoplasma equirhinis
[Mycoplasma] falconis
[Mycoplasma] gypis
[Mycoplasma] indiense
Metamycoplasma spumans
Metamycoplasma subdolum
Smithella propionica
Thiothrix eikelboomii
Hydrogenobacter subterraneus
Streptomyces malaysiensis
Halothiobacillus neapolitanus
Streptomyces paromomycinus
Thermithiobacillus tepidarius
Gibbsiella quercinecans
Aquibacillus halophilus
Aliicoccus persicus
Oenococcus alcoholitolerans
Mucilaginibacter flavus
Thiomicrospira thyasirae
Dichotomicrobium thermohalophilum
Ilyobacter delafieldii
Aquabacter spiritensis
Oxalobacter vibrioformis
Streptomyces glycovorans
Streptomyces xishensis
Streptomyces abyssalis
Thiomicrospira pelophila
Halalkalibacter alkalisediminis
Roseivivax halotolerans
Desulfuromonas chloroethenica
Fulvimarina manganoxydans
Caldicoprobacter faecalis
Oceanobacillus rekensis
Thermicanus aegyptius
Flavisolibacter rigui
Filobacillus milosensis
Catenococcus thiocycli
Amycolatopsis bartoniae
Runella zeae
Streptomyces shenzhenensis
Streptomyces qinglanensis
Tardiphaga robiniae
Methylococcus mobilis
Ehrlichia ewingii
Brevundimonas faecalis
Lactobacillus rodentium
Mycobacteroides franklinii
Clostridium gasigenes
Helicobacter pametensis
Actinomadura catellatispora
Thiocapsa litoralis
Nocardia vinacea
Thiothrix winogradskyi
Lactobacillus hamsteri
Oceanospirillum linum
Thauera chlorobenzoica
Spirillum volutans
Orenia sivashensis
Halobacteriovorax litoralis
Sporohalobacter lortetii
Pasteurella skyensis
Sphingobacterium pakistanense
Paenibacillus hordei
Roseimaritima ulvae
Aporhodopirellula rubra
Glycomyces salinus
Litchfieldella qijiaojingensis
Halomonas flava
Persicobacter diffluens
Thermotomaculum hydrothermale
Saccharicrinis fermentans
Phenylobacterium haematophilum
Sinimarinibacterium flocculans
Pseudoglutamicibacter albus
Pseudoscardovia radai
Leeuwenhoekiella marinoflava
Limosilactobacillus alvi
Pseudarthrobacter enclensis
Microbacterium enclense
Nostocoides australiense
Actinopolyspora algeriensis
Actinopolyspora saharensis
Thermohalobacter berrensis
Sphingomonas pituitosa
Caldifermentibacillus hisashii
Clostridium putrefaciens
Alkalibacterium olivapovliticus
Halosaccharopolyspora lacisalsi
Austwickia chelonae
Micromonospora maris
Flagellimonas taeanensis
Marivirga tractuosa
Defluviitoga tunisiensis
Chloroherpeton thalassium
Saprospira grandis
Pyrococcus yayanosii
Catenibacterium mitsuokai
Thalassovita litoralis
Methanomethylovorans hollandica
Aequorivita sublithincola
Weeksella virosa
Phycicoccus elongatus
Capnocytophaga sputigena
Stanieria cyanosphaera
Desulfoscipio gibsoniae
Solobacterium moorei
Pseudonocardia kongjuensis
Cyanobacterium stanieri
Microscilla marina
Thiothrix nivea
Corynebacterium nuruki
Bacillus timonensis
Kurthia senegalensis
Marinobacter adhaerens
Thioalkalivibrio sulfidiphilus
Afipia clevelandensis
Legionella tunisiensis
Afipia felis
Gleimia coleocanis
Actinoplanes atraurantiacus
Actinomyces urogenitalis
Actinokineospora diospyrosa
Saccharothrix espanaensis
Riemerella columbina
Veillonella ratti
Streptomyces xinghaiensis
Cyclobacterium marinum
Oscillochloris trichoides
Ochrovirga pacifica
Micromonospora equina
Helicobacter suis
Marininema mesophilum
Allochromatium vinosum
Ornithinimicrobium murale
Halorhodospira halophila
Streptacidiphilus neutrinimicus
Streptacidiphilus carbonis
Methylibium petroleiphilum
Anaerostipes caccae
Methylosarcina fibrata
Runella slithyformis
Thermoanaerobacter siderophilus
Cupriavidus necator
Acinetobacter bereziniae
Acinetobacter guillouiae
Haloechinothrix halophila
Arthrobacter paludis
Listeria fleischmannii
Acrocarpospora phusangensis
Bailinhaonella thermotolerans
Amycolatopsis dongchuanensis
Pseudonocardia antitumoralis
Streptomyces zinciresistens
Opitutus terrae
Micromonospora kangleipakensis
Serinicoccus profundi
Leucobacter chromiiresistens
Thermanaerovibrio velox
Streptococcus dentasini
Methanomassiliicoccus luminyensis
Microbacterium murale
Thermoanaerobacter italicus
Pseudoalteromonas hodoensis
Rhodospirillum rubrum
Aquimarina agarilytica
Coprothermobacter platensis
Acinetobacter ursingii
Acinetobacter schindleri
Nakamurella panacisegetis
Chlorobium limicola
Chlorobium phaeovibrioides
Natronobacterium texcoconense
Chlorobium phaeobacteroides
Chlorobaculum tepidum
Cellulomonas gilvus
Pelodictyon luteolum
Laceyella putida
Prosthecochloris aestuarii
Sinorhizobium medicae
Pelotomaculum thermopropionicum
Rickettsia philipii
Mycolicibacterium vanbaalenii
Chloroflexus aurantiacus
Verminephrobacter aporrectodeae
Porphyromonas gulae
Streptococcus troglodytae
Flagellimonas ruestringensis
Bartonella birtlesii
Kineosphaera limosa
Actinomadura flavalba
Heyndrickxia acidiproducens
Corynebacterium doosanense
Jongsikchunia kroppenstedtii
Fodinicurvata sediminis
Vreelandella zhanjiangensis
Hirschia maritima
Seinonella peptonophila
Ponticaulis koreensis
Chlorogloeopsis fritschii
Magnetococcus marinus
Limimaricola cinnabarinus
Brevundimonas abyssalis
Thermoanaerobacter indiensis
Pseudonocardia kujensis
Paraglaciecola arctica
Enterococcus villorum
Streptococcus australis
Pseudoramibacter alactolyticus
Hansschlegelia beijingensis
Luteimicrobium xylanilyticum
Clostridium arbusti
Gemmata obscuriglobus
Allokutzneria multivorans
Allonocardiopsis opalescens
Streptococcus orisratti
Ornithinibacillus scapharcae
Achromobacter arsenitoxydans
Winogradskyella multivorans
Marinobacter manganoxydans
Marininema halotolerans
Leuconostoc gasicomitatum
Alloscardovia macacae
Lactobacillus psittaci
Ruminococcus champanellensis
Rheinheimera nanhaiensis
Cronobacter condimenti
Trichormus azollae
Richelia intracellularis
Imtechella halotolerans
Sphingomonas jatrophae
Holospora undulata
Vulcaniibacterium thermophilum
Sphingopyxis alaskensis
Catenovulum agarivorans
Chamaesiphon minutus
Methanocella conradii
Methanocella arvoryzae
Peptoniphilus rhinitidis
Sulfurimonas gotlandica
Olivibacter ginsenosidimutans
Oceanirhabdus sediminicola
Pseudomonas gingeri
Denitrovibrio acetiphilus
Streptomyces halophytocola
Myroides injenensis
Lyngbya aestuarii
Oscillatoria acuminata
Leptolyngbya boryana
Mesotoga prima
Arthrospira platensis
Bulleidia extructa
Rubinisphaera brasiliensis
Aerococcus sanguinicola
Cupriavidus metallidurans
Pseudothermotoga thermarum
Syntrophobacter fumaroxidans
Microcoleus vaginatus
Aureimonas ferruginea
Aureimonas rubiginis
Marinomonas mediterranea
Thermogladius calderae
Lactobacillus hominis
Lactobacillus gigeriorum
Geotalea daltonii
Salana multivorans
Nitrolancea hollandica
Idiomarina xiamenensis
Roseiflexus castenholzii
Mucilaginibacter carri
Schaalia suimastitidis
Planococcus halocryophilus
Amphibacillus jilinensis
Acinetobacter nectaris
Prochlorothrix hollandica
Undibacterium terreum
Streptomyces abietis
Sphingomicrobium astaxanthinifaciens
Sphingomicrobium marinum
Nitrosococcus oceani
Salimicrobium jeotgali
Nitrosospira multiformis
Nitratireductor pacificus
Schleiferilactobacillus shenzhenensis
Gayadomonas joobiniege
Melghirimyces thermohalophilus
Streptomyces kalpinensis
Streptomyces litoralis
Piscirickettsia salmonis
Melghirimyces profundicolus
Nocardiopsis halotolerans
Ehrlichia minasensis
Leuconostoc gelidum
Leuconostoc mesenteroides
Leuconostoc lactis
Nocardiopsis potens
Oenococcus oeni
Leuconostoc fallax
Pediococcus acidilactici
Thiolinea disciformis
Thiofilum flexile
Noviherbaspirillum malthae
Peptostreptococcus anaerobius
Providencia alcalifaciens
Rhodopirellula europaea
Rhodopirellula sallentina
Ruminococcus albus
Ruminococcus flavefaciens
Nafulsella turpanensis
Rhodopirellula maiorica
Frischella perrara
Roseivirga pacifica
Allosediminivita pacifica
Peptoniphilus timonensis
Liberibacter crescens
Kroppenstedtia guangzhouensis
Hippea alviniae
Staphylococcus intermedius
Niabella drilacis
Niabella hirudinis
Anaerococcus obesiensis
Arcticibacter svalbardensis
Alistipes senegalensis
Actinomyces timonensis
Aerococcus urinaehominis
Catelliglobosispora koreensis
Kaistia hirudinis
Thermodesulfobacterium geofontis
Limnospira maxima
Saccharomonospora halophila
Carboxydothermus hydrogenoformans
Streptococcus oralis
Streptococcus sanguinis
Mycobacterium orygis
Marinobacter nanhaiticus
Isoalcanivorax pacificus
Streptococcus sobrinus
Corynebacterium capitovis
Kineococcus radiotolerans
Streptococcus downei
Blautia hansenii
Streptomyces fuscichromogenes
Imperialibacter roseus
Streptococcus anginosus
Exiguobacterium antarcticum
Schaalia funkei
Cycloclasticus zancles
[Enterobacter] lignolyticus
Caldilinea aerophila
Streptococcus equinus
Nitrosococcus halophilus
Spiribacter salinus
Streptococcus macacae
Olsenella uli
Methylocystis parvus
Flavobacterium enshiense
Rehaibacterium terrae
Streptococcus vestibularis
Winogradskyella psychrotolerans
Acinetobacter parvus
Agrococcus pavilionensis
Ureaplasma parvum
Cyclobacterium qasimii
Selenomonas flueggei
Selenomonas infelix
Selenomonas noxia
Enterococcus faecalis
Haloactinomyces albus
Enterococcus columbae
Bradyrhizobium diazoefficiens
Idiomarina loihiensis
Enterococcus sulfureus
Priestia endophytica
Thermocrinis albus
Lactococcus garvieae
Leuconostoc kimchii
Aerococcus viridans
Falseniella ignava
Gemella haemolysans
Atopobium minutum
Lancefieldella parvula
Lancefieldella rimae
Blastococcus saxobsidens
Aridibacter famidurans
Helicobacter cetorum
Olsenella profusa
Exiguobacterium chiriqhucha
Sphingobacterium paucimobilis
Aneurinibacillus aneurinilyticus
Bacillus cereus
Heyndrickxia coagulans
Dictyoglomus thermophilum
Borrelia hermsii
Flavobacterium limnosediminis
Bacillus licheniformis
Bacillus pumilus
Youngiibacter fragilis
Methyloglobulus morosus
Evansella cellulosilytica
Gloeobacter kilaueensis
Borrelia turicatae
Vibrio ichthyoenteri
Hyphomicrobium nitrativorans
Cylindrospermum stagnale
Desulfitobacterium metallireducens
Streptomyces bohaiensis
Rickettsia fournieri
Thermosporothrix narukonensis
Amphibacillus xylanus
Methanothermobacter thermautotrophicus
Schinkia azotoformans
Rathayibacter toxicus
Geobacillus kaustophilus
Thermosynechococcus vestitus
Halorhabdus utahensis
Salinibacter ruber
Bacillus methanolicus
Collinsella stercoris
Lactobacillus iners
Sediminispirochaeta bajacaliforniensis
Virgibacillus halodenitrificans
Hydrogenibacillus schlegelii
Paraburkholderia phymatum
Sulfuricurvum kujiense
Streptomyces roseifaciens
Paraclostridium bifermentans
Streptococcus urinalis
Clostridium botulinum
Clostridium butyricum
Clostridium cellulovorans
Marinobacter aromaticivorans
Marinitoga piezophila
Vibrio antiquarius
Leadbettera azotonutricia
Acetoanaerobium sticklandii
[Clostridium] symbiosum
Bacteroides coprosuis
Afipia birgiae
Acetivibrio thermocellus
Thermoanaerobacter thermohydrosulfuricus
Thermoanaerobacterium thermosaccharolyticum
Clostridium tyrobutyricum
Clostridium beijerinckii
Ruminiclostridium cellulolyticum
Chloroflexus aggregans
Paucilactobacillus suebicus
Thioalkalivibrio thiocyanoxidans
Moorella thermoacetica
Lawsonella clevelandensis
Pseudonocardia soli
Spirochaeta thermophila
Hungatella hathewayi
Turicibacter sanguinis
Oleiagrimonas soli
Plantactinospora soyae
Actinoplanes subglobosus
Halostella salina
Faecalispora sporosphaeroides
Bartonella bovis
Gottschalkia acidurici
Enterococcus moraviensis
Actinokineospora enzanensis
Protofrankia coriariae
Fermentimonas caenicola
Desulfosporosinus orientis
Anaeroglobus geminatus
Streptomyces andamanensis
Dysgonomonas gadei
Halobacillus halophilus
Leifsonia xyli
Helicobacter apri
[Mannheimia] succiniciproducens
Pseudoleptotrichia goodfellowii
Raineyella antarctica
Pseudomonas thermotolerans
Chromohalobacter salexigens
Lacticaseibacillus casei
Lactobacillus delbrueckii
Cedecea davisae
Lactobacillus helveticus
Lentilactobacillus hilgardii
Enterobacter hormaechei
Megamonas hypermegale
Lactiplantibacillus plantarum
Alkanibacter difficilis
Limosilactobacillus reuteri
Treponema pallidum
Corynebacterium casei
Lactobacillus amylovorus
Enterococcus gilvus
Enterococcus pallens
Ligilactobacillus animalis
Salininema proteolyticum
Rhizorhabdus wittichii
Natrialba taiwanensis
Lampropedia cohaerens
Companilactobacillus farciminis
Planococcus antarcticus
Fructilactobacillus fructivorans
Polymorphobacter glacialis
Weissella halotolerans
Nocardia camponoti
Liquorilactobacillus mali
Corynebacterium lipophiloflavum
Ligilactobacillus ruminis
