binomial_name;motility;gram_staining;aerophilicity;extreme_environment_tolerance;biofilm_formation;animal_pathogenicity;biosafety_level;health_association;host_association;plant_pathogenicity;spore_formation;hemolysis;cell_shape
Sinomicrobium kalidii;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Pelagibacterium xiamenense;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Cytobacillus spongiae;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Luteimonas fraxinea;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Halobacterium wangiae;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Halobacterium zhouii;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Rhabdothermincola salaria;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Faecalibacterium gallinarum;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Paracoccus everestensis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Sessilibacter corallicola;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Moraxella nasovis;NA;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Moraxella nasicaprae;NA;gram stain negative;aerobic;NA;NA;TRUE;NA;NA;NA;FALSE;FALSE;NA;NA
Membranihabitans maritimus;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Microbulbifer sediminum;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Microbulbifer zhoushanensis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Pseudonocardia terrae;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Helicobacter kayseriensis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 2;NA;NA;FALSE;FALSE;NA;spirillum
Shouchella oshimensis;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Flavobacterium davisii;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Flavobacterium oreochromis;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Dyadobacter chenwenxiniae;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Actinoplanes hotanensis;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Halomonas alkalisoli;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Aminiphilus circumscriptus;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA
Ramlibacter paludis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Terrimonas ginsenosidimutans;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Thermus altitudinis;NA;gram stain negative;aerobic;TRUE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Thermus albus;NA;gram stain negative;aerobic;TRUE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Thermus thalpophilus;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Thermus hydrothermalis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Thermus neutrinimicus;NA;gram stain negative;aerobic;TRUE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Sphingomonas brevis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Sphingomonas anseongensis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Sphingomonas alba;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Sphingomonas hankyongi;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Pedomonas mirosovicensis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Solicola gregarius;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Tabrizicola rongguiensis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Flavihumibacter fluminis;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Mariluticola halotolerans;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Dyadobacter chenhuakuii;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Rubinisphaera margarita;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;NA;NA;coccus
Tenacibaculum aquimarinum;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Acuticoccus kalidii;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Gordonia tangerina;NA;gram stain positive;aerobic;FALSE;NA;NA;NA;NA;NA;FALSE;FALSE;NA;bacillus
Paracoccus salsus;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;NA;FALSE;NA;bacillus
Zavarzinia marina;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Solitalea lacus;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Flavobacterium proteolyticum;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Methylophaga muralis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Sandaracinobacteroides sayramensis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Corynebacterium lehmanniae;NA;gram stain positive;NA;FALSE;NA;NA;NA;NA;NA;FALSE;FALSE;NA;bacillus
Microbacterium kunmingense;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Ruegeria alba;NA;gram stain negative;aerobic;TRUE;NA;NA;biosafety level 1;NA;FALSE;NA;FALSE;NA;bacillus
Natranaeroarchaeum aerophilus;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Kordiimonas laminariae;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Wielerella bovis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Natronocalculus amylovorans;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Anaeromyxobacter oryzae;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;NA;NA;bacillus
Anaeromyxobacter paludicola;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;NA;NA;bacillus
Aestuariirhabdus haliotis;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Lolliginicoccus levis;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Qipengyuania vulgaris;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Thermosediminibacter litoriperuensis;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Acinetobacter sedimenti;NA;gram stain negative;aerobic;FALSE;NA;NA;NA;NA;NA;FALSE;FALSE;NA;bacillus
Christiangramia oceanisediminis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Cognataquiflexum nitidum;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Cognataquiflexum rubidum;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Bacillus litorisediminis;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Fundidesulfovibrio soli;NA;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Fundidesulfovibrio agrisoli;NA;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Geothrix terrae;NA;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;NA;NA;bacillus
Geothrix paludis;NA;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;NA;NA;bacillus
Geothrix alkalitolerans;NA;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;NA;NA;bacillus
Fundidesulfovibrio terrae;NA;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Pedobacter montanisoli;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Ignatzschineria rhizosphaerae;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Bombilactobacillus thymidiniphilus;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Belliella calami;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Parabacteroides faecalis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Dyadobacter crusticola;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Mycoplasma iguanae;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA;NA
Oceanobacillus alkalisoli;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;TRUE;NA;NA
Dryocola clanedunensis;NA;gram stain negative;NA;FALSE;NA;NA;biosafety level 2;NA;NA;TRUE;NA;NA;bacillus
Dryocola boscaweniae;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;TRUE;FALSE;NA;bacillus
Nicoliella spurrieriana;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Aliiroseovarius sediminis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Aliiroseovarius subalbicans;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Lacticaseibacillus kribbianus;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Hymenobacter cyanobacteriorum;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Silvania confinis;NA;gram stain negative;NA;FALSE;NA;NA;biosafety level 2;NA;TRUE;TRUE;FALSE;NA;bacillus
Scandinavium manionii;NA;gram stain negative;NA;FALSE;NA;NA;NA;NA;TRUE;TRUE;FALSE;NA;bacillus
Scandinavium tedordense;NA;gram stain negative;NA;FALSE;NA;NA;NA;NA;TRUE;TRUE;FALSE;NA;bacillus
Saccharopolyspora soli;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Abyssalbus ytuae;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Streptomyces spinosisporus;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Chryseobacterium oryzae;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Chryseobacterium suipulveris;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Rhodocyclus gracilis;NA;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Nocardioides plantarum;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Olsenella intestinalis;NA;gram stain positive;anaerobic;NA;NA;NA;biosafety level 2;NA;NA;NA;FALSE;NA;bacillus
Novosphingobium organovorum;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Nitrosophilus kaiyonis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Streptomyces coerulescens;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;tail
Rhodococcus kroppenstedtii;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Streptomyces griseoluteus;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;tail
Schaalia hyovaginalis;NA;gram stain positive;anaerobic;NA;NA;TRUE;biosafety level 2;NA;NA;FALSE;FALSE;NA;NA
Alicyclobacillus mengziensis;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Miniphocaeibacter halophilus;NA;gram stain positive;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Halosolutus gelatinilyticus;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Halorientalis marina;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Halorientalis litorea;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Paenibacillus mangrovi;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Paenarthrobacter nicotinovorans;NA;gram stain positive;aerobic;TRUE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Halorientalis salina;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Halosolutus amylolyticus;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Streptomyces rhizoryzae;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;tail
Mucilaginibacter straminoryzae;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Vibrio intestinalis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Alcanivorax quisquiliarum;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Anaerosoma tenue;NA;gram stain positive;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;bacillus
[Clostridium] cellulosi;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Anaeropeptidivorans aminofermentans;NA;gram stain positive;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA;NA
Halocatena salina;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Alkalithermobacter paradoxus;NA;gram stain positive;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;NA;NA;NA
Allorhizobium sonneratiae;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;TRUE;NA;NA;NA
Halocatena marina;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Fructobacillus apis;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Acetivibrio aldrichii;NA;gram stain positive;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Marinomonas polaris;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Clostridium chartatabidum;NA;gram stain positive;anaerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Clostridium collagenovorans;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Halomonas getboli;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Alkalimarinus coralli;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Clostridium paraputrificum;NA;gram stain positive;anaerobic;FALSE;NA;NA;biosafety level 2;NA;NA;FALSE;TRUE;NA;bacillus
[Clostridium] polysaccharolyticum;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;NA;NA;NA
Byssovorax cruenta;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Hathewaya proteolytica;NA;gram stain positive;NA;NA;NA;NA;biosafety level 2;NA;NA;FALSE;TRUE;NA;NA
Clostridium thermobutyricum;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Aquimarina acroporae;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Clostridium thermopalmarium;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Flavobacterium humidisoli;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Desulfofundulus thermobenzoicus;NA;gram stain positive;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;NA;NA;NA
Roseomonas acroporae;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Paenibacillus mellifer;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Streptococcus alactolyticus;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;coccus
Aliidiomarina quisquiliarum;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Gemella morbillorum;NA;gram stain positive;NA;NA;NA;NA;biosafety level 2;NA;TRUE;NA;NA;beta;NA
Limibaculum sediminis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Brenneria izbisi;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;TRUE;FALSE;NA;NA
Parvivirga hydrogeniphila;NA;gram stain positive;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Actinoplanes aksuensis;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Rhizobium lusitanum;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Saccharococcus thermophilus;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;coccus
Luteimonas galliterrae;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Clostridium caldaquaticum;NA;gram stain positive;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Flagellimonas spongiicola;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Salipiger pentaromativorans;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Psychrobacter phenylpyruvicus;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Moraxella ovis;NA;gram stain negative;aerobic;NA;NA;TRUE;biosafety level 2;NA;NA;FALSE;FALSE;NA;NA
Gilvimarinus xylanilyticus;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Zeimonas sediminis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Paucimonas lemoignei;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Allocoprobacillus halotolerans;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Coprobacter tertius;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Akkermansia biwaensis;NA;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;NA;NA;NA
Methanobrevibacter olleyae;NA;gram stain positive;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Methylocystis echinoides;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Vibrio sinus;NA;gram stain negative;NA;FALSE;NA;NA;NA;NA;NA;FALSE;FALSE;NA;bacillus
Anoxybacillus amylolyticus;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Anatilimnocola floriformis;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Mucilaginibacter flavidus;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Sinisalibacter aestuarii;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Paraconexibacter antarcticus;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Curtanaerobium respiraculi;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Rathayibacter rubneri;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Sneathiella marina;NA;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Runella salmonicolor;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Desulfomicrobium escambiense;NA;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Dasania phycosphaerae;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Desulfovibrio longreachensis;NA;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Sphingomicrobium sediminis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Chryseobacterium foetidum;NA;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Sphingomonas lycopersici;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Thermalbibacter longus;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Brachyspira aalborgi;NA;gram stain negative;NA;FALSE;NA;TRUE;biosafety level 2;NA;NA;FALSE;NA;NA;spirillum
Porphyromonas circumdentaria;NA;gram stain negative;anaerobic;NA;NA;TRUE;biosafety level 2;NA;NA;FALSE;FALSE;NA;NA
Solidesulfovibrio aerotolerans;NA;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Streptomyces macrolidinus;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;tail
Chryseobacterium oryctis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Syntrophobacter wolinii;NA;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Streptomyces humicola;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Solitalea agri;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Thermoleophilum album;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Robiginitalea marina;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Syntrophotalea acetylenica;NA;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Azoarcus indigens;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Aeoliella straminimaris;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Mycoplasmopsis bovirhinis;NA;gram stain negative;NA;NA;NA;TRUE;biosafety level 2;NA;NA;FALSE;NA;NA;coccus
Metamycoplasma canadense;NA;gram stain negative;NA;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;NA;NA;coccus
Mycoplasmopsis gallinacea;NA;gram stain negative;NA;NA;NA;TRUE;biosafety level 2;NA;NA;FALSE;NA;NA;NA
Mycoplasmopsis gallinarum;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA;coccus
Mycoplasmopsis hyopharyngis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;NA;NA;NA
Metamycoplasma hyosynoviae;NA;gram stain negative;NA;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;NA;NA;coccus
[Mycoplasma] imitans;NA;gram stain negative;NA;FALSE;NA;TRUE;NA;NA;TRUE;FALSE;NA;NA;coccus
Mycoplasmopsis meleagridis;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA;coccus
Halanaerobium salsuginis;NA;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Chryseobacterium paludis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Vreelandella subglaciescola;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Arcobacter roscoffensis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Natrinema caseinilyticum;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
