binomial_name;motility;gram_staining;aerophilicity;extreme_environment_tolerance;biofilm_formation;animal_pathogenicity;biosafety_level;health_association;host_association;plant_pathogenicity;spore_formation;hemolysis;cell_shape
Helicobacter anatolicus;NA;gram stain negative;aerobic;TRUE;NA;NA;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;spirillum
Flavobacterium covae;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Myxococcus qinghaiensis;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Pyxidicoccus xibeiensis;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Myxococcus guangdongensis;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Myxococcus dinghuensis;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Erythrobacter aurantius;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Staphylococcus shinii;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 2;NA;TRUE;FALSE;FALSE;gamma;coccus
Paenibacillus melissococcoides;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Corynebacterium evansiae;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Corynebacterium macclintockiae;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Providencia manganoxydans;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Halorubrum trapanicum;NA;gram stain negative;aerobic;TRUE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Clostridium puniceum;NA;gram stain positive;anaerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Staphylococcus kloosii;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;gamma;coccus
Pseudomonas nunensis;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Pseudomonas citri;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Dorea amylophila;NA;gram stain positive;anaerobic;TRUE;NA;FALSE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;NA
Pseudomonas paraeruginosa;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;TRUE;FALSE;NA;bacillus
Cytobacillus pseudoceanisediminis;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Paraburkholderia ginsengisoli;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Gluconobacter albidus;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Streptomyces enissocaesilis;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Streptomyces kaempferi;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Providencia heimbachae;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Halorubrum ezzemoulense;NA;gram stain negative;aerobic;TRUE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Streptomyces roseofulvus;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Lentilactobacillus kefiri;NA;gram stain positive;anaerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Streptomyces bullii;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Corallococcus macrosporus;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Xenorhabdus stockiae;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Xenorhabdus cabanillasii;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Xenorhabdus kozodoii;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Xenorhabdus romanii;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Citrobacter amalonaticus;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Halorubrum sodomense;NA;gram stain negative;aerobic;TRUE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Haloferax gibbonsii;NA;gram stain negative;aerobic;TRUE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Corynebacterium kutscheri;NA;gram stain positive;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Comamonas thiooxydans;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Yersinia similis;NA;gram stain negative;aerobic;FALSE;NA;TRUE;NA;NA;TRUE;FALSE;FALSE;gamma;bacillus
Streptomyces pseudogriseolus;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Morganella psychrotolerans;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Streptomyces monomycini;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Helicobacter anseris;NA;gram stain negative;aerobic;TRUE;NA;NA;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;spirillum
Gluconobacter japonicus;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Methanolobus vulcani;NA;gram stain negative;anaerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;NA;NA;coccus
Brachyspira suanatina;NA;gram stain negative;anaerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;NA;NA;spirillum
Gluconobacter cerinus;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Halorubrum aquaticum;NA;gram stain negative;aerobic;TRUE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Pyxidicoccus fallax;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Stigmatella hybrida;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Streptomyces laurentii;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Klebsiella granulomatis;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;NA;FALSE;NA;bacillus
Tatumella punctata;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Mycobacteroides salmoniphilum;NA;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Sphingomonas asaccharolytica;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;NA;FALSE;NA;bacillus
Leifsonia lichenia;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Mycoplana ramosa;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;gamma;NA
Comamonas composti;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Kaistia dalseonensis;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Vibrio inusitatus;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Halorubrum ejinorense;NA;gram stain negative;aerobic;TRUE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Helicobacter japonicus;NA;gram stain negative;aerobic;NA;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;spirillum
Flavobacterium subsaxonicum;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Streptomyces chromofuscus;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Serratia entomophila;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Burkholderia humptydooensis;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 2;NA;NA;FALSE;FALSE;gamma;bacillus
Paenarthrobacter ilicis;NA;gram stain positive;aerobic;TRUE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Streptomyces thermodiastaticus;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Melittangium lichenicola;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Legionella santicrucis;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Helicobacter cholecystus;NA;gram stain negative;aerobic;NA;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;spirillum
Azohydromonas lata;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Streptomyces tubercidicus;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Streptomyces ramulosus;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Streptomyces lydicus;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Myroides profundi;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Tatumella saanichensis;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Lentilactobacillus sunkii;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Methanolobus profundi;NA;gram stain negative;anaerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;NA;NA;coccus
Flavobacterium swingsii;NA;gram stain negative;aerobic;TRUE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Acetomicrobium flavidum;NA;gram stain negative;anaerobic;TRUE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Chelativorans intermedius;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Vibrio tapetis;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Eubacterium callanderi;NA;gram stain positive;anaerobic;FALSE;NA;FALSE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Salmonella bongori;NA;gram stain negative;facultatively anaerobic;FALSE;NA;NA;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Paenibacillus phoenicis;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Metamycoplasma buccale;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;NA;NA;coccus
Xanthomonas hyacinthi;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Xanthomonas melonis;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Xanthomonas sacchari;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Paraburkholderia metrosideri;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Streptomyces platensis;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Providencia stuartii;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Streptomyces thermocarboxydovorans;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Streptomyces thermocarboxydus;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Pseudoalteromonas peptidolytica;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Serratia ficaria;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Serratia rubidaea;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Vibrio pectenicida;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Sphingobium subterraneum;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Halorubrum coriense;NA;gram stain negative;aerobic;TRUE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Agrobacterium pusense;NA;gram stain negative;aerobic;NA;NA;TRUE;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Streptomyces catenulae;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Streptomyces coeruleofuscus;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Streptomyces griseorubens;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Streptomyces aureocirculatus;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Streptomyces fumanus;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Streptomyces griseoloalbus;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Streptomyces lavendulocolor;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Kitasatospora misakiensis;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Streptomyces roseolus;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Streptomyces sioyaensis;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Streptomyces termitum;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Streptomyces umbrinus;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Streptomyces vinaceusdrappus;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Streptomyces violaceorectus;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Streptomyces viridodiastaticus;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Citrobacter farmeri;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Citrobacter sedlakii;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Streptomyces albaduncus;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Streptomyces capillispiralis;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Streptomyces crystallinus;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Streptomyces flavofungini;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Streptomyces lomondensis;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Streptomyces lusitanus;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Streptomyces luteogriseus;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Streptomyces novaecaesareae;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Streptomyces prasinosporus;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Streptomyces tauricus;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Streptomyces viridiviolaceus;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Streptomyces xantholiticus;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Sphingomonas leidyi;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;TRUE;FALSE;NA;bacillus
Aliivibrio logei;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Macrococcus carouselicus;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;coccus
Haemophilus paracuniculus;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;NA;NA;bacillus
Streptococcus danieliae;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;beta;coccus
Avibacterium avium;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;NA;gamma;NA
Paraburkholderia caribensis;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Avibacterium gallinarum;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;NA;gamma;NA
Shewanella seohaensis;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Streptococcus rupicaprae;NA;gram stain positive;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;NA;FALSE;FALSE;alpha;NA
Avibacterium volantium;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;NA;gamma;NA
Rickettsia akari;NA;gram stain negative;aerobic;FALSE;NA;TRUE;NA;NA;TRUE;FALSE;FALSE;NA;bacillus
Microbacterium arthrosphaerae;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Aliivibrio wodanis;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Mycobacteroides immunogenum;NA;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Myxococcus virescens;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Stigmatella erecta;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Methanocorpusculum sinense;NA;gram stain negative;anaerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;NA;NA;coccus
Clostridium disporicum;NA;gram stain positive;anaerobic;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Clostridium haemolyticum;NA;gram stain positive;anaerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;TRUE;NA;bacillus
Brachyspira alvinipulli;NA;gram stain negative;anaerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;NA;NA;spirillum
Mannheimia glucosida;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;NA;NA;bacillus
Mannheimia ruminalis;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;NA;NA;bacillus
Microbacterium hydrothermale;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Azospirillum formosense;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Stenotrophomonas geniculata;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Sphingomonas ginsenosidimutans;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;NA;FALSE;NA;bacillus
Mannheimia caviae;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;NA;FALSE;NA;gamma;bacillus
Lactobacillus fornicalis;NA;gram stain positive;NA;TRUE;NA;FALSE;biosafety level 1;NA;TRUE;FALSE;FALSE;beta;NA
Gordonia desulfuricans;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Gluconacetobacter liquefaciens;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Gluconacetobacter sacchari;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Bartonella florencae;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;gamma;bacillus
Edwardsiella hoshinae;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Pseudaminobacter defluvii;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Gluconobacter kondonii;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Streptomyces tunisiensis;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Arhodomonas recens;NA;gram stain negative;anaerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Methylomonas lenta;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Enterobacter siamensis;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Vibrio maritimus;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Vibrio variabilis;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Corynebacterium auriscanis;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Leptospira alexanderi;NA;gram stain negative;NA;FALSE;TRUE;TRUE;biosafety level 1;NA;TRUE;FALSE;NA;NA;spirillum
Bergeyella zoohelcum;NA;gram stain positive;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Capnocytophaga gingivalis;NA;gram stain negative;aerobic;TRUE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;NA
Capnocytophaga ochracea;NA;gram stain negative;anaerobic;TRUE;TRUE;TRUE;biosafety level 2;NA;TRUE;FALSE;NA;NA;bacillus
Streptococcus infantarius;NA;gram stain positive;facultatively anaerobic;FALSE;TRUE;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;beta;coccus
Streptococcus didelphis;NA;gram stain positive;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;NA;FALSE;FALSE;NA;coccus
Kurthia massiliensis;NA;gram stain positive;aerobic;FALSE;TRUE;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Rhizobium mesoamericanum;NA;gram stain negative;aerobic;FALSE;FALSE;FALSE;NA;NA;TRUE;FALSE;NA;NA;bacillus
Lactobacillus jensenii;NA;gram stain positive;facultatively anaerobic;TRUE;FALSE;FALSE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Elizabethkingia anophelis;NA;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;FALSE;FALSE;FALSE;NA;bacillus
Rhizobium grahamii;NA;gram stain negative;aerobic;FALSE;FALSE;FALSE;NA;NA;TRUE;FALSE;NA;NA;bacillus
Actinoplanes globisporus;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Haloferax alexandrinus;NA;gram stain negative;aerobic;TRUE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Streptomyces auratus;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Acinetobacter oleivorans;NA;gram stain negative;aerobic;FALSE;FALSE;FALSE;NA;NA;TRUE;FALSE;NA;NA;bacillus
Agrobacterium fabrum;NA;gram stain negative;aerobic;FALSE;FALSE;FALSE;NA;NA;TRUE;TRUE;NA;NA;bacillus
