binomial_name;motility;gram_staining;aerophilicity;extreme_environment_tolerance;biofilm_formation;animal_pathogenicity;biosafety_level;health_association;host_association;plant_pathogenicity;spore_formation;hemolysis;cell_shape
Winogradskyella eximia;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Marinobacter daepoensis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Lysobacter brunescens;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Lysobacter concretionis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Jonesia quinghaiensis;NA;gram stain positive;aerobic;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;bacillus
Malikia granosa;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Fredinandcohnia humi;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Marinomonas ushuaiensis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Mariniflexile fucanivorans;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Algoriphagus marincola;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Cellulosimicrobium funkei;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Cellulomonas denverensis;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Anaerosporobacter mobilis;NA;gram stain positive;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA;NA
Acholeplasma equifetale;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;coccus
Acholeplasma hippikon;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;coccus
Paracholeplasma morum;NA;gram stain negative;NA;NA;NA;TRUE;biosafety level 2;NA;NA;FALSE;NA;NA;NA
Alteracholeplasma parvum;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;NA;NA;NA
Chryseobacterium subflavum;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Lacipirellula parvula;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Roseibacterium persicicum;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Bifidobacterium cebidarum;NA;gram stain positive;anaerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Bifidobacterium leontopitheci;NA;gram stain positive;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Kingella potus;NA;gram stain negative;aerobic;FALSE;NA;NA;NA;NA;NA;FALSE;FALSE;NA;bacillus
Deinococcus terrestris;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Pelistega ratti;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Gemmobacter serpentinus;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Anaerococcus porci;NA;gram stain positive;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;NA;NA;NA
Olsenella porci;NA;gram stain positive;anaerobic;NA;NA;NA;biosafety level 2;NA;NA;NA;FALSE;NA;bacillus
Peptostreptococcus porci;NA;gram stain positive;anaerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;NA;NA;coccus
Selenomonas montiformis;NA;gram stain negative;NA;FALSE;NA;NA;biosafety level 1;NA;NA;NA;NA;NA;NA
Sharpea porci;NA;gram stain positive;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;NA;NA;NA
Scrofimicrobium canadense;NA;gram stain positive;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Inconstantimicrobium porci;NA;gram stain positive;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;NA;NA
Hornefia porci;NA;gram stain positive;anaerobic;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Hornefia butyriciproducens;NA;gram stain positive;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Anaerovibrio slackiae;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;NA;NA;NA
Comamonas badia;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Vibrio eleionomae;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Rubrobacter tropicus;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Rubrobacter marinus;NA;gram stain positive;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA
Citrobacter telavivensis;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Shinella lacus;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Streptomyces lycii;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Fluviispira multicolorata;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;NA;NA;NA
Actinokineospora pegani;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Streptomyces apocyni;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Flavobacterium salmonis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Streptococcus catagoni;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;coccus
Ostreibacterium oceani;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Vibrio ponticus;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Glycomyces albidus;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;TRUE;NA;NA
Streptomyces xiangtanensis;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Limnovirga soli;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Fertoeibacter niger;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Aquimonas voraii;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Devosia beringensis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Alkalimonas delamerensis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Methylovorus glucosotrophus;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Sphingomonas soli;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Cellulomonas composti;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Pseudodesulfovibrio alkaliphilus;NA;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Venatoribacter cucullus;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Sinomicrobium soli;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Agromyces agglutinans;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Raineyella fluvialis;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Vibrio algicola;NA;gram stain negative;NA;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Tritonibacter litoralis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Marisediminitalea mangrovi;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Acinetobacter wanghuae;NA;gram stain negative;NA;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Streptomyces fagopyri;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Halovulum marinum;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Gluconobacter aidae;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Alcanivorax sediminis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Endobacterium cereale;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Oleiliquidispirillum nitrogeniifigens;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Tritonibacter aquimaris;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Nocardioides marmotae;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Kordiimonadaceae bacterium;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Acidiferrimicrobium australe;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Fundicoccus ignavus;NA;gram stain positive;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Aidingibacillus halophilus;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Thauera sinica;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Clostridium chrysemydis;NA;gram stain positive;anaerobic;FALSE;NA;NA;NA;NA;NA;FALSE;TRUE;NA;bacillus
Allosaccharopolyspora coralli;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Gordonia mangrovi;NA;gram stain positive;aerobic;FALSE;NA;NA;NA;NA;FALSE;FALSE;FALSE;NA;bacillus
Winogradskyella profunda;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Spirosoma endbachense;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Marinicaulis aureus;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Ornithinimicrobium cavernae;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Paenibacillus monticola;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Duganella alba;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Starkeya nomas;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Cyclobacterium roseum;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Caproicibacterium lactatifermentans;NA;gram stain positive;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA;NA
Agromyces kandeliae;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Spongiactinospora gelatinilytica;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Cupriavidus lacunae;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Cyclobacterium salsum;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Porphyromonas gingivicanis;NA;gram stain negative;anaerobic;NA;NA;TRUE;biosafety level 2;NA;NA;FALSE;FALSE;NA;NA
Mangrovibacterium lignilyticum;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Lacticaseibacillus zhaodongensis;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Nevskia lacus;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Lottiidibacillus patelloidae;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Nocardioides speluncae;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Tabrizicola thermarum;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Pseudofrancisella aestuarii;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Notoacmeibacter ruber;NA;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Sandarakinorhabdus rubra;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Sulfurimonas aquatica;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Cellulosimicrobium composti;NA;gram stain positive;NA;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Pontibacter chitinilyticus;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Tellurirhabdus rosea;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA
Thiosulfativibrio zosterae;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Thiosulfatimonas sediminis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Runella soli;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;NA;NA;bacillus
Chryseobacterium potabilaquae;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Chryseobacterium fistulae;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Lysobacter xanthus;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Haloterrigena salifodinae;NA;gram stain negative;aerobic;TRUE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Mesorhizobium composti;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Serratia microhaemolytica;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;TRUE;FALSE;NA;NA
Corynebacterium kalinowskii;NA;gram stain positive;NA;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Corynebacterium occultum;NA;gram stain positive;NA;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Sandarakinorhabdus oryzae;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Sulfuriferula nivalis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Bombilactobacillus apium;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Bifidobacterium panos;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Bifidobacterium oedipodis;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Bifidobacterium moraviense;NA;gram stain positive;anaerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Bifidobacterium erythrocebi;NA;gram stain positive;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Ottowia flava;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Alkalihalobacterium elongatum;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Sphingobacterium chungjuense;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Paracoccus shanxieyensis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Occultella kanbiaonis;NA;gram stain positive;aerobic;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Pseudooceanicola pacificus;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Phnomibacter ginsenosidimutans;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Brevibacillus limnophilus;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Aneurinibacillus danicus;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Mucibacter soli;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Noviherbaspirillum arenae;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Sulfitobacter profundi;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Pedobacter gandavensis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Methylococcus geothermalis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Chlamydiifrater phoenicopteri;NA;gram stain negative;NA;NA;NA;NA;biosafety level 2;NA;NA;FALSE;NA;NA;NA
Chlamydiifrater volucris;NA;gram stain negative;NA;NA;NA;NA;biosafety level 2;NA;NA;FALSE;NA;NA;NA
Sphingomonas profundi;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Massilia puerhi;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Elizabethkingia argenteiflava;NA;gram stain negative;aerobic;FALSE;NA;NA;NA;NA;NA;FALSE;FALSE;NA;bacillus
Sporofaciens musculi;NA;gram stain positive;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Alienimonas chondri;NA;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Hahyoungchilella caricis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Winogradskyella endarachnes;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Mucilaginibacter arboris;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Mucilaginibacter ginkgonis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Mariniflexile maritimum;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Novosphingobium aquimarinum;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Hymenobacter polaris;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Xiamenia xianingshaonis;NA;gram stain positive;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA
Mesorhizobium microcysteis;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Deinococcus arboris;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Devosia marina;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Flavobacterium hydrocarbonoxydans;NA;gram stain negative;aerobic;NA;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Spartinivicinus ruber;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Algicella marina;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Chitinophaga tropicalis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Bacillus spongiae;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Lichenicoccus roseus;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Erysipelothrix anatis;NA;gram stain positive;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Erysipelothrix aquatica;NA;gram stain positive;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Erysipelothrix urinaevulpis;NA;gram stain positive;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Rhodovarius lipocyclicus;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Halomonas zhuhanensis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Corynebacterium poyangense;NA;gram stain positive;NA;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Corynebacterium anserum;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 2;NA;NA;FALSE;FALSE;NA;bacillus
Nocardioides ochotonae;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Pseudaminobacter granuli;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Neorickettsia findlayensis;NA;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;NA;NA;NA;coccus
Cognatazoarcus halotolerans;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Craterilacuibacter sinensis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Fusobacterium watanabei;NA;gram stain negative;anaerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;NA;NA;bacillus
Winogradskyella ludwigii;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Winogradskyella forsetii;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Winogradskyella ursingii;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Streptomyces broussonetiae;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Zunongwangia flava;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Mesonia oceanica;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Halonotius pteroides;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;NA;NA;NA
Eggerthella guodeyinii;NA;gram stain positive;anaerobic;FALSE;NA;NA;NA;NA;NA;NA;FALSE;NA;bacillus
Halomonas icarae;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Kangsaoukella pontilimi;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Paenibacillus dendrobii;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Acerihabitans arboris;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Nocardioides flavescens;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Nanchangia anserum;NA;gram stain positive;NA;NA;NA;NA;biosafety level 2;NA;NA;FALSE;FALSE;NA;NA
Duganella margarita;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Halovenus carboxidivorans;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Halobacterium bonnevillei;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Thalassovita mangrovi;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Acidiluteibacter ferrifornacis;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Mycolicibacterium aurantiacum;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Sunxiuqinia indica;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Copranaerobaculum intestinale;NA;gram stain positive;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Brevibacterium rongguiense;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;NA;NA;NA
Pelagihabitans pacificus;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Anaerocolumna sedimenticola;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Maribellus sediminis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Flagellimonas sediminis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Jiella pacifica;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Flagellimonas ochracea;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Aquirufa lenticrescens;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Aquirufa aurantiipilula;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Kineococcus vitellinus;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
